State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,climate_state_abbr,climate_stations_used,state_ANN-TAVG-NORMAL,state_ANN-TMIN-NORMAL,state_ANN-TMAX-NORMAL,state_ANN-PRCP-NORMAL,em_FIPS,em_EPA_REGION,em_TOTAL_EMISSIONS_TON,em_POLLUTANT_COUNT,em_FACILITY_COUNT,em_TOP_POLLUTANT,em_TOP_POLLUTANT_EMISSIONS_TON,em_TOP_POLLUTANT_SHARE_PCT,em_TOP_FACILITY_TYPE,em_TOP_FACILITY_TYPE_EMISSIONS_TON,em_TOP_FACILITY,em_TOP_FACILITY_EMISSIONS_TON,health_heat_deaths_year,health_heat_related_deaths,health_heat_related_deaths_status,health_air_toxics_year,health_county_total_cancer_risk_per_million,health_county_pollutant_count,health_county_top_pollutant,health_county_top_pollutant_risk_per_million,health_state_mean_county_total_cancer_risk_per_million,health_state_max_county_total_cancer_risk_per_million,health_state_top_county_by_cancer_risk,health_state_top_county_cancer_risk_per_million,health_state_top_pollutant_statewide
Puerto Rico,Bayamon,2020,270,259,11,0,0,0,0,69,38,21,125,0,91,54,0,PR,43,77.6462,69.8308,85.4615,71.5679,,,,,,,,,,,,,,,,2019,,,,,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Caguas,2020,318,306,12,0,0,0,0,72,27,10,144,113,0,61,0,PR,43,77.6462,69.8308,85.4615,71.5679,72025,2,12.368883,14,3,Nitrogen Oxides,7.05,57.0,Unspecified,12.368883,"Neolpharma, Inc.",11.689906,,,,2019,18.6,7,Formaldehyde,13.4,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Catano,2020,271,207,52,5,6,0,1,332,64,28,0,0,104,104,63,PR,43,77.6462,69.8308,85.4615,71.5679,,,,,,,,,,,,,,,,2019,,,,,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Fajardo,2020,52,44,8,0,0,0,0,82,57,27,0,0,0,52,0,PR,43,77.6462,69.8308,85.4615,71.5679,72053,2,18.707072,29,2,Nitrogen Oxides,8.837,47.24,Unspecified,18.664842,WARNER CHILCOTT,18.664842,,,,2019,15.6,7,Formaldehyde,10.0,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Guayama,2020,34,26,8,0,0,0,0,82,63,31,0,0,0,34,0,PR,43,77.6462,69.8308,85.4615,71.5679,72057,2,2884.467678,27,4,Nitrogen Oxides,1558.21,54.02,Electricity Generation via Combustion,2857.203753,AES Puerto Rico Cogeneration Plant,2662.191084,,,,2019,14.0,7,Formaldehyde,10.4,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Guaynabo,2020,83,68,15,0,0,0,0,75,59,29,1,19,0,63,0,PR,43,77.6462,69.8308,85.4615,71.5679,72061,2,21.856127,35,5,Nitrogen Oxides,7.714,35.29,Unspecified,21.409562,"RockTenn-Puerto Rico, Inc.",17.420384,,,,2019,20.0,7,Formaldehyde,14.1,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Juncos,2020,348,338,4,5,1,0,0,174,16,9,0,0,348,0,0,PR,43,77.6462,69.8308,85.4615,71.5679,72077,2,61.761151,15,2,Nitrogen Oxides,42.877,69.42,Unspecified,61.736131,Amgen Manufacturing Limited,61.736131,,,,2019,32.1,7,Ethylene oxide,14.6,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Mayagnez,2020,319,266,49,1,1,1,1,396,57,22,0,0,125,194,0,PR,43,77.6462,69.8308,85.4615,71.5679,,,,,,,,,,,,,,,,2019,,,,,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,Ponce,2020,360,319,41,0,0,0,0,81,52,23,36,0,0,55,269,PR,43,77.6462,69.8308,85.4615,71.5679,72113,2,178.268838,45,3,Carbon Monoxide,61.69846,34.61,Landfill,84.22,BFI of Ponce,84.22,,,,2019,17.3,7,Formaldehyde,12.2,18.1372,54.2,A?asco,54.2,Formaldehyde
Puerto Rico,San Juan,2020,216,216,0,0,0,0,0,39,32,9,216,0,0,0,0,PR,43,77.6462,69.8308,85.4615,71.5679,72127,2,8448.010696,59,8,Sulfur Dioxide,3262.722175,38.62,Electricity Generation via Combustion,8129.249415,"Puerto Rico Electric Power Authority, San Juan",8129.249415,,,,2019,18.1,7,Formaldehyde,12.8,18.1372,54.2,A?asco,54.2,Formaldehyde
Rhode Island,Kent,2020,358,326,31,1,0,0,0,133,49,34,0,0,175,183,0,RI,22,51.4,42.13,60.67,50.6032,44003,1,539.072385,92,60,Carbon Monoxide,222.976691,41.36,Airport,271.998851,Theodore Francis Green,271.998851,2020,0,reported,2019,21.6,7,Formaldehyde,11.7,19.76,23.4,Bristol,23.4,Formaldehyde
Rhode Island,Providence,2020,366,226,138,2,0,0,0,112,59,45,0,2,104,260,0,RI,22,51.4,42.13,60.67,50.6032,44007,1,3741.402611,130,317,Carbon Monoxide,1030.863323,27.55,Electricity Generation via Combustion,1760.102309,RHODE ISLAND STATE ENERGY CENTER,557.033158,2020,0,reported,2019,20.5,7,Formaldehyde,12.3,19.76,23.4,Bristol,23.4,Formaldehyde
Rhode Island,Washington,2020,366,327,37,1,1,0,0,154,51,35,0,0,202,164,0,RI,22,51.4,42.13,60.67,50.6032,44009,1,1022.079661,91,54,Carbon Monoxide,455.905901,44.61,Airport,470.503396,Quonset State,180.889308,2020,0,reported,2019,16.9,7,Formaldehyde,10.3,19.76,23.4,Bristol,23.4,Formaldehyde
South Carolina,Aiken,2020,259,258,1,0,0,0,0,71,44,32,0,0,259,0,0,SC,219,63.0859,51.8106,74.3647,50.4148,45003,4,3746.46601,128,21,Nitrogen Oxides,954.982127,25.49,Electricity Generation via Combustion,1118.11625,URQUHART STATION,610.792417,2020,13,reported,2019,30.9,7,Formaldehyde,22.4,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Anderson,2020,265,257,8,0,0,0,0,71,46,35,0,0,265,0,0,SC,219,63.0859,51.8106,74.3647,50.4148,45007,4,5701.784706,123,17,Carbon Monoxide,2044.038851,35.85,Electricity Generation via Combustion,3803.316589,SANTEE COOPER RAINEY,2950.820568,2020,13,reported,2019,30.5,7,Formaldehyde,21.0,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Berkeley,2020,220,219,1,0,0,0,0,51,43,31,0,0,220,0,0,SC,219,63.0859,51.8106,74.3647,50.4148,45015,4,47047.028266,116,21,Carbon Monoxide,30002.108779,63.77,Primary Aluminum Plant,27299.106089,CENTURY ALUMINUM OF SOUTH CAROLINA INC,27299.106089,2020,13,reported,2019,29.3,7,Formaldehyde,20.0,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Charleston,2020,366,264,101,1,0,0,0,117,57,43,0,0,58,308,0,SC,219,63.0859,51.8106,74.3647,50.4148,45019,4,7791.535725,126,19,Nitrogen Oxides,2179.036311,27.97,Pulp and Paper Plant,5253.526401,WESTROCK CHARLESTON KRAFT LLC,5253.526401,2020,13,reported,2019,29.0,7,Formaldehyde,17.8,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Chesterfield,2020,346,287,59,0,0,0,0,91,53,39,0,0,147,199,0,SC,219,63.0859,51.8106,74.3647,50.4148,45025,4,212.622124,60,7,Volatile Organic Compounds,142.490014,67.02,Fabricated Metal Products Plant,130.706724,CROWN BEVERAGE PACKAGING,130.706724,2020,13,reported,2019,27.6,7,Formaldehyde,19.8,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Darlington,2020,253,253,0,0,0,0,0,49,42,32,0,0,253,0,0,SC,219,63.0859,51.8106,74.3647,50.4148,45031,4,3685.474152,97,12,Carbon Monoxide,1067.08433,28.95,Steel Mill,1387.779501,NUCOR CORPORATION - DARLINGTON PLANT,1387.779501,2020,13,reported,2019,26.7,7,Formaldehyde,19.0,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Edgefield,2020,366,307,58,1,0,0,0,115,53,37,0,0,156,210,0,SC,219,63.0859,51.8106,74.3647,50.4148,45037,4,63.211895,40,3,Volatile Organic Compounds,38.005685,60.12,Petroleum Storage Facility,47.893418,MAGELLAN TERMINAL HOLDINGS LP N AUGUSTA,47.893418,2020,13,reported,2019,30.7,7,Formaldehyde,22.3,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Florence,2020,352,290,62,0,0,0,0,95,53,37,0,0,0,352,0,SC,219,63.0859,51.8106,74.3647,50.4148,45041,4,7799.777714,113,15,Volatile Organic Compounds,2116.925426,27.14,Pulp and Paper Plant,6349.508036,WESTROCK CP LLC,6349.508036,2020,13,reported,2019,27.4,7,Formaldehyde,19.2,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Greenville,2020,366,234,131,1,0,0,0,116,60,44,0,1,133,232,0,SC,219,63.0859,51.8106,74.3647,50.4148,45045,4,2101.155129,125,34,Volatile Organic Compounds,733.815025,34.92,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",561.245619,MICHELIN NA US1 GREENVILLE,329.664417,2020,13,reported,2019,30.8,7,Formaldehyde,20.6,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Horry,2020,214,214,0,0,0,0,0,50,44,32,0,0,214,0,0,SC,219,63.0859,51.8106,74.3647,50.4148,45051,4,2288.762401,96,10,Carbon Monoxide,1143.590178,49.97,Lumber/Sawmill,1461.811076,CANFOR SOUTHERN PINE - CONWAY MILL,1461.811076,2020,13,reported,2019,23.0,7,Formaldehyde,16.0,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Lexington,2020,365,263,101,1,0,0,0,111,55,39,0,0,0,352,13,SC,219,63.0859,51.8106,74.3647,50.4148,45063,4,2493.916883,98,14,Nitrogen Oxides,633.194193,25.39,Electricity Generation via Combustion,663.097744,MCMEEKIN STATION,663.097744,2020,13,reported,2019,30.8,7,Formaldehyde,22.4,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Richland,2020,366,289,76,1,0,0,0,117,55,40,0,1,146,219,0,SC,219,63.0859,51.8106,74.3647,50.4148,45079,4,9958.311634,118,25,Carbon Monoxide,2829.386674,28.41,Pulp and Paper Plant,7545.508638,SYLVAMO - EASTOVER MILL,7545.508638,2020,13,reported,2019,31.5,7,Formaldehyde,22.9,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,Spartanburg,2020,366,232,132,2,0,0,0,112,58,45,0,0,103,263,0,SC,219,63.0859,51.8106,74.3647,50.4148,45083,4,4133.683169,129,40,Volatile Organic Compounds,1739.680449,42.09,Automobile/Truck or Parts Plant,1257.448663,BMW MANUFACTURING CO LLC,1257.448663,2020,13,reported,2019,33.1,7,Formaldehyde,21.2,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Carolina,York,2020,366,303,63,0,0,0,0,93,53,39,0,0,156,210,0,SC,219,63.0859,51.8106,74.3647,50.4148,45091,4,9214.267568,106,11,Carbon Monoxide,3468.044081,37.64,Pulp and Paper Plant,8508.316281,NEW-INDY CATAWBA LLC,8508.316281,2020,13,reported,2019,31.0,7,Formaldehyde,21.6,28.9478,33.1,Spartanburg,33.1,Formaldehyde
South Dakota,Brookings,2020,366,305,61,0,0,0,0,87,55,39,0,0,281,52,33,SD,229,45.5386,33.6906,57.3992,23.0275,46011,8,2231.610981,52,9,Volatile Organic Compounds,889.387915,39.85,Food Products Processing Plant,1257.852307,South Dakota Soybean Processors,728.247076,2020,,suppressed,2019,14.5,7,Formaldehyde,7.8,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Brown,2020,364,308,56,0,0,0,0,78,54,28,0,0,0,258,106,SD,229,45.5386,33.6906,57.3992,23.0275,46013,8,1527.405403,54,11,Volatile Organic Compounds,532.996789,34.9,Ethanol Biorefineries/Soy Biodiesel,569.766785,Ag Processing Inc,442.75688,2020,,suppressed,2019,14.1,7,Formaldehyde,7.7,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Codington,2020,366,293,72,1,0,0,0,101,55,38,0,0,156,167,43,SD,229,45.5386,33.6906,57.3992,23.0275,46029,8,760.401061,45,7,Volatile Organic Compounds,326.185345,42.9,Ethanol Biorefineries/Soy Biodiesel,481.253309,Glacial Lakes Energy,481.253309,2020,,suppressed,2019,13.8,7,Formaldehyde,7.6,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Custer,2020,366,323,41,2,0,0,0,119,54,41,0,0,348,17,1,SD,229,45.5386,33.6906,57.3992,23.0275,46033,8,14.195118,40,2,Carbon Monoxide,11.879785,83.69,Airport,14.195118,Custer County,13.092093,2020,,suppressed,2019,11.5,7,Formaldehyde,6.9,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Hughes,2020,355,332,23,0,0,0,0,79,40,19,0,0,0,355,0,SD,229,45.5386,33.6906,57.3992,23.0275,46065,8,139.894662,42,2,Carbon Monoxide,105.606628,75.49,Airport,139.894662,Pierre Regional,122.278999,2020,,suppressed,2019,13.2,7,Formaldehyde,7.3,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Jackson,2020,366,324,42,0,0,0,0,90,52,39,0,0,319,45,2,SD,229,45.5386,33.6906,57.3992,23.0275,46071,8,0.171234,38,1,Carbon Monoxide,0.153574,89.69,Airport,0.171234,Kadoka Muni,0.171234,2020,,suppressed,2019,11.6,7,Formaldehyde,6.9,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Meade,2020,364,342,22,0,0,0,0,84,47,38,0,0,350,0,14,SD,229,45.5386,33.6906,57.3992,23.0275,46093,8,39.219841,40,2,Carbon Monoxide,35.222611,89.81,Airport,39.219841,Sturgis Muni,35.298585,2020,,suppressed,2019,13.9,7,Formaldehyde,7.7,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Minnehaha,2020,366,298,68,0,0,0,0,90,56,38,0,2,205,151,8,SD,229,45.5386,33.6906,57.3992,23.0275,46099,8,1437.544695,77,16,Volatile Organic Compounds,594.3996,41.35,Unspecified,775.507054,Joe Foss Field,341.230005,2020,,suppressed,2019,18.6,7,Formaldehyde,8.7,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Pennington,2020,366,264,102,0,0,0,0,92,64,35,0,27,0,197,142,SD,229,45.5386,33.6906,57.3992,23.0275,46103,8,3569.716111,87,14,Carbon Monoxide,1233.305732,34.55,Portland Cement Manufacturing,1777.046971,GCC Dacotah,1777.046971,2020,,suppressed,2019,16.0,7,Formaldehyde,7.8,12.9091,18.6,Minnehaha,18.6,Formaldehyde
South Dakota,Union,2020,366,304,61,1,0,0,0,141,56,39,0,0,209,139,18,SD,229,45.5386,33.6906,57.3992,23.0275,46127,8,1.430286,44,2,Carbon Monoxide,1.029485,71.98,Airport,1.145836,GRAHAM FIELD,1.145836,2020,,suppressed,2019,15.0,7,Formaldehyde,8.6,12.9091,18.6,Minnehaha,18.6,Formaldehyde
Tennessee,Anderson,2020,245,238,7,0,0,0,0,64,46,35,0,0,245,0,0,TN,312,58.3703,47.2667,69.4703,57.3004,47001,4,1533.845671,108,7,Nitrogen Oxides,532.063177,34.69,Electricity Generation via Combustion,973.53681,TVA BULL RUN FOSSIL PLANT,973.53681,2020,11,reported,2019,28.5,7,Formaldehyde,20.2,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Blount,2020,366,273,93,0,0,0,0,93,56,42,0,0,183,183,0,TN,312,58.3703,47.2667,69.4703,57.3004,47009,4,1538.738977,85,6,Carbon Monoxide,442.141916,28.73,Airport,642.835147,Mc Ghee Tyson,642.835147,2020,11,reported,2019,28.4,7,Formaldehyde,19.8,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Claiborne,2020,345,343,2,0,0,0,0,51,44,32,0,0,345,0,0,TN,312,58.3703,47.2667,69.4703,57.3004,47025,4,67.797291,46,3,Carbon Monoxide,31.828924,46.95,Airport,35.524232,New Tazewell Municipal,35.524232,2020,11,reported,2019,36.7,7,Formaldehyde,17.5,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Davidson,2020,366,190,174,2,0,0,0,116,62,50,0,4,71,291,0,TN,312,58.3703,47.2667,69.4703,57.3004,47037,4,7007.658493,98,216,Nitrogen Oxides,1810.055662,25.83,Unspecified,2176.116997,"Carlex Glass America, LLC",1398.867428,2020,11,reported,2019,29.8,7,Formaldehyde,20.3,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,DeKalb,2020,341,336,5,0,0,0,0,61,44,33,0,0,341,0,0,TN,312,58.3703,47.2667,69.4703,57.3004,47041,4,84.523767,60,3,Volatile Organic Compounds,49.404122,58.45,Unspecified,65.162299,Federal-Mogul Motorparts,65.142649,2020,11,reported,2019,23.4,7,Formaldehyde,16.4,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Dyer,2020,351,293,57,1,0,0,0,117,53,31,0,0,0,351,0,TN,312,58.3703,47.2667,69.4703,57.3004,47045,4,101.83144,59,6,Volatile Organic Compounds,54.629968,53.65,Unspecified,60.777246,Frazier Industrial Company - Dyersburg Facility,38.955385,2020,11,reported,2019,22.4,7,Formaldehyde,15.4,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Hamilton,2020,364,219,144,0,1,0,0,151,61,46,0,0,92,272,0,TN,312,58.3703,47.2667,69.4703,57.3004,47065,4,5678.268068,86,172,Nitrogen Oxides,2004.668662,35.3,Portland Cement Manufacturing,2451.845131,Signal Mountain Cement Company d/b/a Buzzi Unicem USA,2451.845131,2020,11,reported,2019,31.2,7,Formaldehyde,22.0,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Jefferson,2020,240,232,8,0,0,0,0,74,48,37,0,0,240,0,0,TN,312,58.3703,47.2667,69.4703,57.3004,47089,4,58.067197,19,2,Volatile Organic Compounds,48.4169,83.38,Unspecified,58.067197,BALL METALPACK LLC,44.844886,2020,11,reported,2019,27.9,7,Formaldehyde,19.4,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Knox,2020,366,233,133,0,0,0,0,91,60,44,0,0,85,281,0,TN,312,58.3703,47.2667,69.4703,57.3004,47093,4,5434.753116,63,12,Carbon Monoxide,1896.992357,34.9,Portland Cement Manufacturing,2498.772169,"Cemex Construction Materials Atlantic, LLC - Knoxville Plant",2498.772169,2020,11,reported,2019,31.2,7,Formaldehyde,21.3,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Lawrence,2020,359,325,34,0,0,0,0,75,49,26,0,0,0,359,0,TN,312,58.3703,47.2667,69.4703,57.3004,47099,4,114.327722,47,4,Volatile Organic Compounds,28.948947,25.32,Unspecified,81.894202,GT Refractory Solutions LLC,46.463175,2020,11,reported,2019,24.6,7,Formaldehyde,17.5,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Loudon,2020,366,299,67,0,0,0,0,97,54,38,0,0,136,230,0,TN,312,58.3703,47.2667,69.4703,57.3004,47105,4,4625.864635,43,6,Volatile Organic Compounds,1644.325997,35.55,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",2126.431903,Viskase Companies Inc,2126.431903,2020,11,reported,2019,30.1,7,Formaldehyde,21.1,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Madison,2020,354,304,49,1,0,0,0,108,53,33,0,0,0,354,0,TN,312,58.3703,47.2667,69.4703,57.3004,47113,4,2745.20291,62,14,Volatile Organic Compounds,685.876059,24.98,Food Products Processing Plant,893.120434,Pringles Manufacturing Company,893.120434,2020,11,reported,2019,25.8,7,Formaldehyde,18.0,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Maury,2020,351,302,49,0,0,0,0,92,53,29,0,0,0,351,0,TN,312,58.3703,47.2667,69.4703,57.3004,47119,4,2138.649764,75,11,Nitrogen Oxides,903.61732,42.25,Compressor Station,1193.908246,"Columbia Gulf Transmission, LLC - Hampshire Compressor Station",1193.908246,2020,11,reported,2019,25.8,7,Formaldehyde,17.9,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,McMinn,2020,358,280,78,0,0,0,0,89,55,37,0,0,0,358,0,TN,312,58.3703,47.2667,69.4703,57.3004,47107,4,6446.600971,90,9,Carbon Monoxide,1711.678072,26.55,Pulp and Paper Plant,4207.181687,Resolute Forest Products - Calhoun Operations,4207.181687,2020,11,reported,2019,28.2,7,Formaldehyde,20.0,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Montgomery,2020,359,288,69,2,0,0,0,116,54,35,0,0,0,359,0,TN,312,58.3703,47.2667,69.4703,57.3004,47125,4,1901.366464,87,11,Sulfur Dioxide,456.149143,23.99,"Brick, Structural Clay, or Clay Ceramics Plant",933.621227,"Florim USA, Inc.",933.621227,2020,11,reported,2019,26.0,7,Formaldehyde,17.8,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Putnam,2020,359,310,48,1,0,0,0,105,52,31,0,0,0,359,0,TN,312,58.3703,47.2667,69.4703,57.3004,47141,4,244.39063,34,4,Carbon Monoxide,131.585604,53.84,Compressor Station,221.501365,"East Tennessee Natural Gas, LLC - Monterey Compressor Station 3107",221.501365,2020,11,reported,2019,24.2,7,Formaldehyde,16.9,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Roane,2020,338,272,66,0,0,0,0,92,55,35,0,0,0,338,0,TN,312,58.3703,47.2667,69.4703,57.3004,47145,4,2580.308465,103,9,Sulfur Dioxide,874.413813,33.89,Electricity Generation via Combustion,2262.029945,TVA - Kingston Fossil Plant,2262.029945,2020,11,reported,2019,28.7,7,Formaldehyde,20.6,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Sevier,2020,363,336,26,1,0,0,0,105,49,40,0,0,363,0,0,TN,312,58.3703,47.2667,69.4703,57.3004,47155,4,452.029454,51,5,Carbon Monoxide,370.394644,81.94,Airport,346.692767,Gatlinburg-Pigeon Forge,346.692767,2020,11,reported,2019,26.8,7,Formaldehyde,18.7,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Shelby,2020,366,158,207,0,1,0,0,153,65,52,0,0,72,294,0,TN,312,58.3703,47.2667,69.4703,57.3004,47157,4,15174.255929,106,60,Carbon Monoxide,4152.59823,27.37,Airport,4753.022272,Memphis Intl,4363.921595,2020,11,reported,2019,31.3,7,Formaldehyde,19.2,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Sullivan,2020,366,314,52,0,0,0,0,80,52,36,0,0,161,205,0,TN,312,58.3703,47.2667,69.4703,57.3004,47163,4,17340.20582,119,11,Nitrogen Oxides,4150.142717,23.93,Chemical Plant,15780.178695,Eastman Chemical Company,15780.178695,2020,11,reported,2019,25.4,7,Formaldehyde,17.4,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Sumner,2020,360,273,86,1,0,0,0,121,56,41,0,0,137,223,0,TN,312,58.3703,47.2667,69.4703,57.3004,47165,4,5370.366578,104,7,Nitrogen Oxides,1982.95511,36.92,Electricity Generation via Combustion,2966.77662,TVA - Gallatin Fossil Plant,2966.77662,2020,11,reported,2019,26.8,7,Formaldehyde,18.5,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Williamson,2020,241,231,10,0,0,0,0,71,47,37,0,0,241,0,0,TN,312,58.3703,47.2667,69.4703,57.3004,47187,4,118.689287,16,1,Volatile Organic Compounds,59.168407,49.85,Unspecified,118.689287,Essex Furukawa Magnet Wire USA LLC,118.689287,2020,11,reported,2019,26.9,7,Formaldehyde,18.7,25.3863,36.7,Claiborne,36.7,Formaldehyde
Tennessee,Wilson,2020,245,240,5,0,0,0,0,64,45,33,0,0,245,0,0,TN,312,58.3703,47.2667,69.4703,57.3004,47189,4,59.11215,47,5,Carbon Monoxide,44.563435,75.39,Airport,54.442947,Lebanon Muni,53.83008,2020,11,reported,2019,27.2,7,Formaldehyde,18.7,25.3863,36.7,Claiborne,36.7,Formaldehyde
Texas,Atascosa,2020,214,149,64,0,1,0,0,158,65,38,0,0,0,214,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48013,6,17429.416116,88,8,Sulfur Dioxide,10616.125919,60.91,Electricity Generation via Combustion,16647.50278,SAN MIGUEL ELECTRIC PLANT,16647.50278,2020,82,reported,2019,19.5,7,Formaldehyde,13.2,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Bell,2020,366,236,129,1,0,0,0,135,63,44,0,0,193,173,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48027,6,4578.912874,87,27,Carbon Monoxide,1395.229389,30.47,Airport,1661.273567,Robert Gray Aaf,1290.087476,2020,82,reported,2019,22.9,7,Formaldehyde,14.6,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Bexar,2020,366,119,237,9,1,0,0,160,80,55,0,0,110,255,1,TX,1040,66.4786,54.2462,78.7124,33.2808,48029,6,17563.89022,89,57,Nitrogen Oxides,8298.24601,47.25,Electricity Generation via Combustion,8067.089688,CALAVERAS PLANT,5901.348745,2020,82,reported,2019,22.4,7,Formaldehyde,14.9,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Bowie,2020,358,193,164,1,0,0,0,127,61,48,0,0,0,358,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48037,6,1391.674943,78,5,Volatile Organic Compounds,578.9107,41.6,Lumber/Sawmill,929.431561,NEW BOSTON LUMBER MILL,929.431561,2020,82,reported,2019,30.4,7,Formaldehyde,21.6,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Brazoria,2020,365,328,34,2,1,0,0,182,51,33,0,11,354,0,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48039,6,22205.253451,130,83,Nitrogen Oxides,7327.062332,33.0,Chemical Plant,14372.885777,DOW TEXAS OPERATIONS FREEPORT,4488.967218,2020,82,reported,2019,26.7,7,Formaldehyde,14.5,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Brazos,2020,303,210,93,0,0,0,0,99,57,40,0,0,0,303,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48041,6,1219.119024,61,11,Carbon Monoxide,515.899834,42.32,Unspecified,510.637151,Easterwood Field,433.379476,2020,82,reported,2019,23.3,7,Formaldehyde,15.4,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Brewster,2020,360,314,46,0,0,0,0,80,52,41,0,0,278,82,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48043,6,36.847887,40,3,Carbon Monoxide,32.196648,87.38,Airport,36.847887,Alpine-Casparis Municip,36.57182,2020,82,reported,2019,13.9,7,Formaldehyde,9.7,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Cameron,2020,366,158,199,6,3,0,0,184,74,52,0,0,64,302,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48061,6,2058.161886,69,23,Carbon Monoxide,597.347081,29.02,Airport,1191.026707,Valley Intl,673.061928,2020,82,reported,2019,18.2,7,Formaldehyde,12.3,21.0504,49.8,Jefferson,49.8,Formaldehyde
Texas,Collin,2020,365,317,45,2,1,0,0,154,54,37,0,0,365,0,0,TX,1040,66.4786,54.2462,78.7124,33.2808,48085,6,1025.985253,80,21,Carbon Monoxide,610.188129,59.47,Airport,430.132268,Mc Kinney Muni,407.63908,2020,82,reported,2019,25.2,7,Formaldehyde,17.0,21.0504,49.8,Jefferson,49.8,Formaldehyde
